Id,"Dublin Core:Title","Dublin Core:Creator","Dublin Core:Subject","Dublin Core:Description","Dublin Core:Source","Dublin Core:Publisher","Dublin Core:Date","Dublin Core:Coverage","Dublin Core:Relation","Dublin Core:Format","Dublin Core:Language","Dublin Core:Type","Dublin Core:Identifier","Dublin Core:Contributor","Dublin Core:Rights","Item Type Metadata:Pagination PDF","Item Type Metadata:Foliotation","Item Type Metadata:Numéro de la pièce","Item Type Metadata:Titre de section","Item Type Metadata:Titre de la pièce","Item Type Metadata:Illustration","Item Type Metadata:Texte","Item Type Metadata:Incipit non modernisé","Item Type Metadata:Auteur de la pièce","Item Type Metadata:Forme poétique","Item Type Metadata:Date de la première publication","Item Type Metadata:Incipit modernisé","Item Type Metadata:Incipit neutralisé","Item Type Metadata:Remarques","Item Type Metadata:Titre de supersection","Item Type Metadata:Titre de fin de section","Item Type Metadata:Nombre de sous-pièces","Item Type Metadata:Titre de la première sous-pièce, si différent du titre de la pièce","Item Type Metadata:Titre de la deuxième sous-pièce","Item Type Metadata:Incipit non modernisé de la deuxième sous-pièce","Item Type Metadata:Incipit modernisé de la deuxième sous-pièce","Item Type Metadata:Titre de la troisième sous-pièce","Item Type Metadata:Incipit non modernisé de la troisième sous-pièce","Item Type Metadata:Incipit modernisé de la troisième sous-pièce","Item Type Metadata:Annotations manuscrites","Item Type Metadata:Titre de la quatrième sous-pièce","Item Type Metadata:Incipit non modernisé de la quatrième sous-pièce","Item Type Metadata:Incipit modernisé de la quatrième sous-pièce","Item Type Metadata:Titre de fin de pièce","Item Type Metadata:Titre de la cinquième sous-pièce","Item Type Metadata:Incipit non modernisé de la cinquième sous-pièce","Item Type Metadata:Titre de la sixième sous-pièce","Item Type Metadata:Incipit non modernisé de la sixième sous-pièce","Item Type Metadata:Incipit modernisé de la sixième sous-pièce","Item Type Metadata:Titre de la septième sous-pièce","Item Type Metadata:Incipit non modernisé de la septième sous-pièce","Item Type Metadata:Incipit modernisé de la septième sous-pièce","Item Type Metadata:Titre de la huitième sous-pièce","Item Type Metadata:Incipit non modernisé de la huitième sous-pièce","Item Type Metadata:Incipit modernisé de la huitième sous-pièce","Item Type Metadata:Titre de la neuvième sous-pièce","Item Type Metadata:Incipit non modernisé de la neuvième sous-pièce","Item Type Metadata:Incipit modernisé de la neuvième sous-pièce","Item Type Metadata:Incipit modernisé de la cinquième sous-pièce","Item Type Metadata:Transcription diplomatique du titre","Item Type Metadata:Imprimeur-libraire","Item Type Metadata:Colophon","Item Type Metadata:Lieu de publication","Item Type Metadata:Type de document au sein du corpus","Item Type Metadata:Type de numérisation","Item Type Metadata:Source de la numérisation","Item Type Metadata:Lien vers la notice du catalogue de la bibliothèque où est conservé l'exemplaire","Item Type Metadata:Id Omeka","Item Type Metadata:Auteur mentionné dans la bibliographie de F. Lachèvre","Item Type Metadata:Présentation matérielle de l'édition","Item Type Metadata:Paratextes","Item Type Metadata:Exemplaire analysé","Item Type Metadata:Autres exemplaires","Item Type Metadata:Date de la dernière publication identifiée","Item Type Metadata:Histoire éditoriale","Item Type Metadata:Éditions répertoriées","Item Type Metadata:Édition(s) critique(s)","Item Type Metadata:Réimpression(s) / fac-similé(s)","Item Type Metadata:Sélection bibliographique","Item Type Metadata:Informations répertoriées sur l'édition","Item Type Metadata:Remarques en interne","Item Type Metadata:Collection parente","Item Type Metadata:Mention d'un privilège","Item Type Metadata:Référence(s) à consulter","Item Type Metadata:Présentation générale de l'édition","Item Type Metadata:Présentation générale de l'oeuvre","Item Type Metadata:Titre usuel","Item Type Metadata:Adresse de l'imprimeur-libraire","Item Type Metadata:Précision sur la datation","Item Type Metadata:Autre mention sur la page de titre","Item Type Metadata:Explicit","Item Type Metadata:Marque typographique","Item Type Metadata:Auteur(s) identifié(s) dans le recueil","Item Type Metadata:Structuration du recueil","Item Type Metadata:Date de création de la notice","Item Type Metadata:Dernière mise à jour de la notice","Item Type Metadata:Description et analyse du dossier génétique","Item Type Metadata:Enjeux","Item Type Metadata:Mode(s) de consultation","Item Type Metadata:Navigation générale","Item Type Metadata:Destinataire (historique ou fictif) indiqué dans le titre du poème","Item Type Metadata:Première attestation imprimée du poème","Item Type Metadata:Attestation manuscrite du poème","Item Type Metadata:Source(s) antique(s) identifiée(s)","Item Type Metadata:Source(s) étrangère(s) identifiées","Item Type Metadata:Intertexte","Item Type Metadata:Topoï littéraires convoqués","Item Type Metadata:Commentaire littéraire","Item Type Metadata:Lien avec d'autres poèmes du corpus du Trésor des joyeuses inventions","Item Type Metadata:Extrait d'un poème plus long","Item Type Metadata:Publications ultérieures du poème","Item Type Metadata:Publication numérique du poème","Item Type Metadata:Insertion dans une séquence","Item Type Metadata:Sources musicales identifiées","Item Type Metadata:Analyse des variantes éditoriales","Item Type Metadata:Analyse des variantes sémantiques","Item Type Metadata:Références ayant servi de source à l'annotation critique du poème","Item Type Metadata:Facsimilé de l'édition","Item Type Metadata:Forme métrique","Item Type Metadata:Source(s) néo-latine(s) identifiée(s)","Item Type Metadata:Remerciements","Item Type Metadata:Statut","Item Type Metadata:Titre(s) connu(s)","Item Type Metadata:Refrain","Item Type Metadata:Schéma de rimes","Item Type Metadata:Sur l'air de","Item Type Metadata:Rentrement","Item Type Metadata:Incipit de la pièce latine adventice","Item Type Metadata:BnfMashup","Item Type Metadata:Ecouter","Item Type Metadata:Analyse des leçons des autres recueils collectifs","Item Type Metadata:Autres leçons","Item Type Metadata:Pagination de l'édition","Item Type Metadata:Complément sur le champ Auteur de la pièce","Item Type Metadata:Télécharger la table des matières au format csv","Item Type Metadata:Télécharger la table des matières au format pdf",tags,file,itemType,collection,public,featured
7146,"[1554_TJI_Grou]   Page de titre",,,,"Cambridge (MA, USA), Harvard, *FC5 A100 554t","équipe Joyeuses inventions ; EMAN (Thalim, CNRS-ENS-Sorbonne nouvelle)",1554,Paris,,in-16,Français,Poème,,"Réach-Ngô, Anne","Fiche : équipe Joyeuses inventions ; EMAN (Thalim, CNRS-ENS-Sorbonne nouvelle). Licence Creative Commons Attribution – Partage à l’Identique 3.0 (CC BY-SA 3.0 FR)||Image(s) : Copy digitized: Houghton Library",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Groulleau, Étienne",,,,"Numérisation totale",,http://id.lib.harvard.edu/alma/990072143900203941/catalog,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://eman-archives.org/joyeuses-inventions/files/original/7a89c3015f884c4779b51ac2eda90ada.jpg,,"Édition : 1554 - Trésor des joyeuses inventions - Groulleau",0,0
5747,"Exemplaire : 1554 - Tresor des joyeuses inventions - Groulleau - Harvard *FC5 A100 554t","Recueil collectif",,,"Cambridge (Mt, USA), Harvard, Houghton Library, *FC5 A100 554t","équipe Joyeuses inventions ; EMAN (Thalim, CNRS-ENS-Sorbonne nouvelle)",1554,Paris,"Corpus secondaire",in-16,Français,"Poésie (Recueil)",,"Desiles, Camille||Parra, Marine","Fiche : équipe Joyeuses inventions ; EMAN (Thalim, CNRS-ENS-Sorbonne nouvelle). Licence Creative Commons Attribution – Partage à l’Identique 3.0 (CC BY-SA 3.0 FR)",,,,,,,,,,,,,,"Voir la <a href=""http://eman-archives.org/joyeuses-inventions/collections/show/3"" target=""_blank"" rel=""noopener noreferrer"">notice détaillée de l’édition.</a><a href=""http://eman-archives.org/joyeuses-inventions/items/show/5747"" target=""_blank"" rel=""noope",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LE THESOR || DES IOYEUSES INVEN- || TIONS DU PARAGON DE || poësie, composé par plusieurs & excellens || poëtes de ce regne. || REDIGE ET AUGMENTE || de nouueau de plusieurs Dixains, || Huictains, Quatrains, & || Trioletz","Groulleau, Étienne",,,Exemplaire,"Numérisation totale","Cambridge (USA), Harvard, Houghton Library, disponible sur <a href=""https://iiif.lib.harvard.edu/manifests/view/drs:425325040$1i"" target=""_blank"" rel=""noopener noreferrer"">Harvard Library Viewer</a>","Cambridge (USA), Harvard, Houghton Library, <a href=""http://id.lib.harvard.edu/alma/990072143900203941/catalog"" target=""_blank"" rel=""noopener noreferrer"">*FC5 A100 554t</a>",5747,,,,,,,,,,,,,,"Voir la <a href=""https://eman-archives.org/joyeuses-inventions/collections/show/3"" target=""_blank"" rel=""noopener noreferrer"">notice de l'édition</a>.",,,,,,,,,,,,,,19/03/21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://eman-archives.org/joyeuses-inventions/files/original/9329e4857da0c2c486dce2063d4b4eb2.pdf,JI_Exemplaire,"Édition : 1554 - Trésor des joyeuses inventions - Groulleau",1,0
1580,"[1554_TJI_Grou] 146 Un jour Tassin au gosier sec",,,,"Cambridge (MA, USA), Harvard, *FC5 A100 554t","équipe Joyeuses inventions ; EMAN (Thalim, CNRS-ENS-Sorbonne nouvelle)",1554,Paris,,in-16,Français,,,"Réach-Ngô, Anne","Fiche : équipe Joyeuses inventions ; EMAN (Thalim, CNRS-ENS-Sorbonne nouvelle). Licence Creative Commons Attribution – Partage à l’Identique 3.0 (CC BY-SA 3.0 FR)||Image(s) : Copy digitized: Houghton Library",[1554_TJI_Grou]_Page_128,H8v,"n° 146",nosection,"Dixain des Trousseaux de Robin.","Pas d'illustration","<div style=""padding-left: 30px;"">Un jour Tassin au gosier sec</div>
Maria sa grand’ Fille Bine,<br />Mais aux Trousseaux, eust du rebec&nbsp;:<br />De Bled, s’en falloit une Myne,<br />Parquoy Robin, faisant la mine,<br />Voulut renvoyer la fillette&nbsp;:<br />Lors dist tout hault la Pucelette<br />N’estrivez pour le pain Robin,<br />Je ne veux qu’une crutellette<br />Pour boire trois Pintes de vin.<br />Fin.","Un jour Tassin au gosier sec",,Dizain.,,"Un jour tassin au gosier sec","Un jour tassin au gosier sec",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Groulleau, Étienne",,,Pièce.,"Numérisation totale",,http://id.lib.harvard.edu/alma/990072143900203941/catalog,1580,,,,,,,,,,,,,,,,,,,,,,,,,,,22/06/2017.,09/01/2021.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://eman-archives.org/joyeuses-inventions/files/original/a85e75600da121415571084e56adf966.jpg,JI_Poemes,"Édition : 1554 - Trésor des joyeuses inventions - Groulleau",0,0
1579,"[1554_TJI_Grou] 145 Jan se voyant trop pauvre et malheureux",,,,"Cambridge (MA, USA), Harvard, *FC5 A100 554t","équipe Joyeuses inventions ; EMAN (Thalim, CNRS-ENS-Sorbonne nouvelle)",1554,Paris,,in-16,Français,Poème,,"Réach-Ngô, Anne","Fiche : équipe Joyeuses inventions ; EMAN (Thalim, CNRS-ENS-Sorbonne nouvelle). Licence Creative Commons Attribution – Partage à l’Identique 3.0 (CC BY-SA 3.0 FR)||Image(s) : Copy digitized: Houghton Library","[1554_TJI_Grou]_Page_127,[1554_TJI_Grou]_Page_128","H8r, H8v","n° 145",nosection,"D’un lequel se voulant pendre trouva un tresor par N. B.","Pas d'illustration","<div style=""padding-left: 30px;"">Jan se voyant trop pauvrɇ &amp; malheureux</div>
Par desespoir d’un licol s’alloit pendre<br />Mais se liant du licol doloreux<br />Veit un tresor, dont joyeux va descendre,<br />Et a l’instant ne douta de le prendre<br />Laissant pour l’or son licol ou chevestre,<br />Tantost apres arriva là le maistre<br />Lequel voyant son grand tresor perdu<br />Print le licol &amp; se mist en tel estre<br />Qu’au lendemain on le trouva pendu.","Jan se voyant trop pauvrɇ & malheureux",,,,"Jan se voyant trop pauvre et malheureux","Jan se voyant trop pauvre et malheureux",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Groulleau, Étienne",,,Pièce.,"Numérisation totale",,http://id.lib.harvard.edu/alma/990072143900203941/catalog,1579,,,,,,,,,,,,,,,,,,,,,,,,,,,22/06/2017.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"https://eman-archives.org/joyeuses-inventions/files/original/57d14f45aea7b140bd98131677513d6d.jpg,https://eman-archives.org/joyeuses-inventions/files/original/48d3c540775c087d1e12f75a27d8f07f.jpg",JI_Poemes,"Édition : 1554 - Trésor des joyeuses inventions - Groulleau",0,0
1578,"[1554_TJI_Grou] 144 Si de toy je n’ay allegeance",,,,"Cambridge (MA, USA), Harvard, *FC5 A100 554t","équipe Joyeuses inventions ; EMAN (Thalim, CNRS-ENS-Sorbonne nouvelle)",1554,Paris,,in-16,Français,,,"Réach-Ngô, Anne","Fiche : équipe Joyeuses inventions ; EMAN (Thalim, CNRS-ENS-Sorbonne nouvelle). Licence Creative Commons Attribution – Partage à l’Identique 3.0 (CC BY-SA 3.0 FR)||Image(s) : Copy digitized: Houghton Library",[1554_TJI_Grou]_Page_127,H8r,"n° 144",nosection,"Requeste d’un baiser, par L. I. C.","Pas d'illustration","<div style=""padding-left: 30px;"">Si de toy je n’ay allegeance</div>
En bref conviendra que je meure<br />Car Amour, qui me fait grevance<br />Pour mon mal acroistre labeure<br />Helas je ne suis jours ny heure<br />Sans endurer trop grand malaise<br />Et n’est qui ma douleur apaise<br />Que de ta grace la liqueur,<br />Doncq’ en pitié, que je te baise<br />Pour alleger mon triste cueur.","Si de toy je n’ay allegeance",,Dizain.,,"Si de toi je n’ai allégeance","Si de toi je n’ai allégeance",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Groulleau, Étienne",,,Pièce.,"Numérisation totale",,http://id.lib.harvard.edu/alma/990072143900203941/catalog,1578,,,,,,,,,,,,,,,,,,,,,,,,,,,22/06/2017.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://eman-archives.org/joyeuses-inventions/files/original/de44ede799c4dc3d40c956f547bd3430.jpg,JI_Poemes,"Édition : 1554 - Trésor des joyeuses inventions - Groulleau",0,0
1577,"[1554_TJI_Grou] 143 Quelqu’un, voulant plaisanter un petit",,,,"Cambridge (MA, USA), Harvard, *FC5 A100 554t","équipe Joyeuses inventions ; EMAN (Thalim, CNRS-ENS-Sorbonne nouvelle)",1554,Paris,,in-16,Français,,,"Réach-Ngô, Anne","Fiche : équipe Joyeuses inventions ; EMAN (Thalim, CNRS-ENS-Sorbonne nouvelle). Licence Creative Commons Attribution – Partage à l’Identique 3.0 (CC BY-SA 3.0 FR)||Image(s) : Copy digitized: Houghton Library",[1554_TJI_Grou]_Page_127,H8r,"n° 143",nosection,"Imitation d’un Epigramme de Thomas Morus, par Marc Antoine de Muret.","Pas d'illustration","<div style=""padding-left: 30px;"">Quelqu’un, voulant plaisanter un petit,</div>
Disoit un jour à une non sotarde,<br />De vous baiser j’auroys grand appetit<br />Mais vostre nez, qui est si long, m’en garde&nbsp;:
<div style=""padding-left: 30px;"">La dame alors vivement le regarde&nbsp;:</div>
Puis dist, Monsieur, pour si peu ne tenez,<br />Car si celà seulement vous retarde,<br />J’ay bien pour vous un visage sans nez.","Quelqu’un, voulant plaisanter un petit",,Épigramme.,,"Quelqu’un voulant plaisanter un petit","Quelqu’un voulant plaisanter un petit",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Groulleau, Étienne",,,Pièce.,"Numérisation totale",,http://id.lib.harvard.edu/alma/990072143900203941/catalog,1577,,,,,,,,,,,,,,,,,,,,,,,,,,,22/06/2017.,12/01/2021.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://eman-archives.org/joyeuses-inventions/files/original/dcc50bb20898ef08e332ede913a58bec.jpg,JI_Poemes,"Édition : 1554 - Trésor des joyeuses inventions - Groulleau",0,0
1576,"[1554_TJI_Grou] 142 Le tiers des troys, o piteuse nouvelle",,,,"Cambridge (MA, USA), Harvard, *FC5 A100 554t","équipe Joyeuses inventions ; EMAN (Thalim, CNRS-ENS-Sorbonne nouvelle)",1554,Paris,,in-16,Français,Poème,,"Réach-Ngô, Anne","Fiche : équipe Joyeuses inventions ; EMAN (Thalim, CNRS-ENS-Sorbonne nouvelle). Licence Creative Commons Attribution – Partage à l’Identique 3.0 (CC BY-SA 3.0 FR)||Image(s) : Copy digitized: Houghton Library",[1554_TJI_Grou]_Page_126,H7v,"n° 142",nosection,"Elegie sur le trespas de feu monsieur Charles de Valoys duc d’Orleans.","Pas d'illustration","<div style=""padding-left: 30px;"">Le tiers des troys, o piteuse nouvelle&nbsp;:</div>
Le tiers des trois icy gist estendu<br />Le tiers des trois, o mort par trop cruelle,<br />Mais qui est il&nbsp;? assez l’as entendu<br />Peuple Françoys, c’est le tiers filz de France,<br />De ton repos la totale esperance,<br />Làs quel regret perdre ainsi devant terme<br />Un Prince tel en sa jeunesse ferme,<br />Ses faitx hautains bien donnoient à cognoistre<br />Qu’en ses bas lieux il devoit bien peu estre<br />Car de fortunɇ &amp; la rage &amp; l’envie<br />Telz demy-dieux gueres ne laissɇ en vie<br />Il est donc mort ce Prince tant bien né<br />Fleuron Royal de vertu tant orné<br />Tant renommé pour ses perfections<br />Tant estimé de toutes nations<br />Que sans la mort qui l’a fait deceder<br />Au vol de l’Ayglɇ on l’eust veu succeder<br />Sa grand’ vertu eust tel heur merité<br />Aussi (sans mort) il y eust herité&nbsp;:<br />Mais il a mieux si on vient au partage&nbsp;:<br />Car avec Dieu il a son heritage<br />Hors de Fortunɇ hors de peinɇ &amp; soucy<br />Ses bonnes meurs nous le font faire ainsi.","Le tiers des troys, o piteuse nouvelle",,,,"Le tiers des trois ô piteuse nouvelle","Le tiers des trois ô piteuse nouvelle",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Groulleau, Étienne",,,Pièce.,"Numérisation totale",,http://id.lib.harvard.edu/alma/990072143900203941/catalog,1576,,,,,,,,,,,,,,,,,,,,,,,,,,,22/06/2017.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://eman-archives.org/joyeuses-inventions/files/original/dc5cf50e1e2b3232a8b88bd95efd4dd4.jpg,JI_Poemes,"Édition : 1554 - Trésor des joyeuses inventions - Groulleau",0,0
1575,"[1554_TJI_Grou] 141 Un jour j’escriviz une lettre",,,,"Cambridge (MA, USA), Harvard, *FC5 A100 554t","équipe Joyeuses inventions ; EMAN (Thalim, CNRS-ENS-Sorbonne nouvelle)",1554,Paris,,in-16,Français,,,"Réach-Ngô, Anne","Fiche : équipe Joyeuses inventions ; EMAN (Thalim, CNRS-ENS-Sorbonne nouvelle). Licence Creative Commons Attribution – Partage à l’Identique 3.0 (CC BY-SA 3.0 FR)||Image(s) : Copy digitized: Houghton Library","[1554_TJI_Grou]_Page_125,",H7r.,"n° 141",nosection,"D’une qui ne vouloit qu’on appellast son Mary Maistre, par I. L. C.","Illustration entre le titre et la pièce sur le folio H7r.","Un jour j’escriviz une lettre<br />A monsieur, ou pour commencer<br />Il m’avint de l’apeller maistre,<br />Mais c’estoit sans mal y penser,<br />Sa femme, qui aymɇ à tencer,<br />Dit que ce mot icy la blesse<br />Et m’escrit que ce nom je laisse<br />Et que je n’estois qu’un menteur,<br />Ha dis-je lors, je le confesse<br />Car il n’est que le serviteur.","Un jour j’escriviz une lettre",,Dizain.,,"Un jour j’écrivis une lettre","Un jour j’écrivis une lettre",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Groulleau, Étienne",,,Pièce.,"Numérisation totale",,http://id.lib.harvard.edu/alma/990072143900203941/catalog,1575,,,,,,,,,,,,,,,,,,,,,,,,,,,22/06/2017.,09/01/2021.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://eman-archives.org/joyeuses-inventions/files/original/c7cadf28c0c0cbfee8935afe02763786.jpg,JI_Poemes,"Édition : 1554 - Trésor des joyeuses inventions - Groulleau",0,0
1574,"[1554_TJI_Grou] 140 Souz un espoir de parvenir",,,,"Cambridge (MA, USA), Harvard, *FC5 A100 554t","équipe Joyeuses inventions ; EMAN (Thalim, CNRS-ENS-Sorbonne nouvelle)",1554,Paris,,in-16,Français,,,"Réach-Ngô, Anne","Fiche : équipe Joyeuses inventions ; EMAN (Thalim, CNRS-ENS-Sorbonne nouvelle). Licence Creative Commons Attribution – Partage à l’Identique 3.0 (CC BY-SA 3.0 FR)||Image(s) : Copy digitized: Houghton Library","[1554_TJI_Grou]_Page_124,[1554_TJI_Grou]_Page_125","H6v, H7r","n° 140",nosection,"D’un Amant desesperé, par A. Vig.","Pas d'illustration","<div style=""padding-left: 30px;"">Souz un espoir de parvenir</div>
J’ay jusquɇ icy beaucoup souffert<br />Mais plus ne veux ce train tenir<br />Puisqu’un seul bien ne m’est offert&nbsp;:<br />Je laisse doncq’ comme il dessert,<br />{H7r}Amour avecq’ ses artz subtilz<br />Et veux par tout dire en appert,<br />Fy de Venus &amp; de son filz.","Souz un espoir de parvenir",,Huitain.,,"Sous un espoir de parvenir","Sous un espoir de parvenir",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Groulleau, Étienne",,,Pièce.,"Numérisation totale",,http://id.lib.harvard.edu/alma/990072143900203941/catalog,1574,,,,,,,,,,,,,,,,,,,,,,,,,,,22/06/2017.,10/01/2021.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"https://eman-archives.org/joyeuses-inventions/files/original/a2976d12bfd922f8e873dac1f10e07fa.jpg,https://eman-archives.org/joyeuses-inventions/files/original/b2984f20005f592dae87ecacc7fb5534.jpg",JI_Poemes,"Édition : 1554 - Trésor des joyeuses inventions - Groulleau",0,0
1573,"[1554_TJI_Grou] 139 Pleurez joyeuses amourettes",,,,"Cambridge (MA, USA), Harvard, *FC5 A100 554t","équipe Joyeuses inventions ; EMAN (Thalim, CNRS-ENS-Sorbonne nouvelle)",1554,Paris,,in-16,Français,,,"Réach-Ngô, Anne","Fiche : équipe Joyeuses inventions ; EMAN (Thalim, CNRS-ENS-Sorbonne nouvelle). Licence Creative Commons Attribution – Partage à l’Identique 3.0 (CC BY-SA 3.0 FR)||Image(s) : Copy digitized: Houghton Library","[1554_TJI_Grou]_Page_123,[1554_TJI_Grou]_Page_124","H6r, H6v","n° 139",nosection,"De la mort du passereau d’une Damoyselle, à l’imitation de celuy de Catulle de sa Lesbia, par S. R.","Pas d'illustration","<div style=""padding-left: 30px;"">Pleurez joyeuses amourettes,</div>
Pleurez caresses joliettes,<br />Pleurez tous hommes de plaisir,<br />Puis que mort à ozé saisir<br />Le Moyneau de ma Damoyselle,<br />Qui fut tout le passetemps d’elle,<br />Je dy le Moyneau qu’ellɇ aymoit,<br />Et plus que soymesmɇ estimoit<br />Car il estoit doux &amp; joyeux,<br />Et si le cognoissoit trop mieux,<br />Que la fille ne fait sa mere.<br />Il estoit de telle maniere,<br />Que jamais il ne se bongeoit [[bougeoit]]<br />De son giron ou il logeoit&nbsp;:<br />{H6v}Mais volletant à l’environ<br />De la bellɇ &amp; de son giron,<br />Il alloit pipiant sans cesse<br />Apres sa treschere maistresse.<br />Mais apres sa mort inhumaine<br />Maintenant va &amp; se pourmaine<br />Par celle tenebreuse voye,<br />Dont jamais nul on ne r’envoye.<br />Maudites soyez vous tenebres<br />Des enfers tristes &amp; funebres,<br />Qui par trop grande cruauté<br />Ravissez toute grand’ beauté,<br />Osté m’avez le gay Moyneau,<br />Qui sur tous autres estoit beau.<br />O le grand tort que m’avez fait&nbsp;!<br />D’avoir pris oyseau si parfait,<br />Et ravy en si peu de temps<br />De m’amye le passetemps,<br />Dont ellɇ a taint, par grand’ douleur,<br />Ses clers yeux de rouge couleur.","Pleurez joyeuses amourettes",,Élégie.,,"Pleurez joyeuses amourettes","Pleurez joyeuses amourettes",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Groulleau, Étienne",,,Pièce.,"Numérisation totale",,http://id.lib.harvard.edu/alma/990072143900203941/catalog,1573,,,,,,,,,,,,,,,,,,,,,,,,,,,22/06/2017.,12/01/2021.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"https://eman-archives.org/joyeuses-inventions/files/original/548f357c07899d4d0800f5b94d512745.jpg,https://eman-archives.org/joyeuses-inventions/files/original/1458af651a2127c4248eb830df77faf4.jpg",JI_Poemes,"Édition : 1554 - Trésor des joyeuses inventions - Groulleau",0,0
